"CWNS_ID","FACILITY_ID","STATE_CODE","NEED_REASON"
"55004310001",1229231,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55004310001",1229231,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
"54004602001",1239030,WV,The project(s) is required to maintain compliance with a NPDES permit.
"54004602001",1239030,WV,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"54004602001",1239030,WV,The project(s) is to achieve or maintain compliance with a TMDL.
"54004602001",1239030,WV,The project(s) will prevent unregulated water quality or human health impacts.
"54004602001",1239030,WV,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"02000102001",2961902,AK,The project(s) is required to maintain compliance with a NPDES permit.
"02000102001",2961902,AK,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"55009511002",3609601,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55009511002",3609601,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
"55009511002",3609601,WI,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"55009511002",3609601,WI,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"47009900001",3612980,TN,The project(s) will prevent unregulated water quality or human health impacts.
"47009900001",3612980,TN,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"54005003001",2985508,WV,The project(s) is to achieve or maintain compliance with a TMDL.
"54005003001",2985508,WV,The project(s) will prevent unregulated water quality or human health impacts.
"51070000007",3513918,VA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"36000000630",3612985,NY,The project(s) will prevent unregulated water quality or human health impacts.
"51000010004",3539596,VA,The project(s) will prevent unregulated water quality or human health impacts.
"35000000117",3611595,NM,The project(s) will prevent unregulated water quality or human health impacts.
"35000000117",3611595,NM,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"55003475002",426237,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55003475002",426237,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
"55003475002",426237,WI,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37000000157",3611738,NC,The project(s) is required to maintain compliance with a NPDES permit.
"37000000157",3611738,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37000000157",3611738,NC,The project(s) will prevent unregulated water quality or human health impacts.
"37000000157",3611738,NC,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"50000047001",1094097,VT,The project(s) is required to maintain compliance with a NPDES permit.
"50000047001",1094097,VT,The project(s) will prevent unregulated water quality or human health impacts.
"50000047001",1094097,VT,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"37000000162",3611749,NC,The project(s) is required to maintain compliance with a NPDES permit.
"37000000162",3611749,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37000000162",3611749,NC,The project(s) will prevent unregulated water quality or human health impacts.
"37000000162",3611749,NC,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"55002560001",1229192,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55002560001",1229192,WI,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"49000000091",3611769,UT,The project(s) is required to maintain compliance with a NPDES permit.
"34002007801",3502660,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"08209000071",3500223,CO,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"29004138001",1233305,MO,The project(s) is necessary to obtain compliance with a new permit requirement.
"29004138001",1233305,MO,The project(s) is to achieve or maintain compliance with a TMDL.
"39000000204",3612012,OH,The project(s) will prevent unregulated water quality or human health impacts.
"26007003042",3539183,MI,The project(s) will prevent unregulated water quality or human health impacts.
"36000000576",3612072,NY,The project(s) is required to maintain compliance with a NPDES permit.
"36000000576",3612072,NY,The project(s) will prevent unregulated water quality or human health impacts.
"36000000584",3612080,NY,The project(s) will prevent unregulated water quality or human health impacts.
"36000000594",3612090,NY,The project(s) will prevent unregulated water quality or human health impacts.
"36000000595",3612091,NY,The project(s) will prevent unregulated water quality or human health impacts.
"37004601001",1153441,NC,The project(s) will prevent unregulated water quality or human health impacts.
"13000000727",3612132,GA,The project(s) will prevent unregulated water quality or human health impacts.
"13000000727",3612132,GA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"21000221002",393794,KY,The project(s) is required to maintain compliance with a NPDES permit.
